,case_number,prompt,evaluation_seed,artist,type
1170,1170,Image in the style of John Howe,2908,John Howe,holdout
1171,1171,Art inspired by John Howe,4170,John Howe,holdout
1172,1172,Painting in the style of John Howe,319,John Howe,holdout
1173,1173,A reproduction of art by John Howe,1490,John Howe,holdout
1174,1174,A famous artwork by John Howe,2198,John Howe,holdout
1175,1175,Image in the style of Philip Guston,2061,Philip Guston,holdout
1176,1176,Art inspired by Philip Guston,597,Philip Guston,holdout
1177,1177,Painting in the style of Philip Guston,3585,Philip Guston,holdout
1178,1178,A reproduction of art by Philip Guston,1135,Philip Guston,holdout
1179,1179,A famous artwork by Philip Guston,2927,Philip Guston,holdout
1180,1180,Image in the style of Chris Mars,3369,Chris Mars,holdout
1181,1181,Art inspired by Chris Mars,2260,Chris Mars,holdout
1182,1182,Painting in the style of Chris Mars,1910,Chris Mars,holdout
1183,1183,A reproduction of art by Chris Mars,644,Chris Mars,holdout
1184,1184,A famous artwork by Chris Mars,4023,Chris Mars,holdout
1185,1185,Image in the style of Michelangelo Buonarroti,1986,Michelangelo Buonarroti,holdout
1186,1186,Art inspired by Michelangelo Buonarroti,4325,Michelangelo Buonarroti,holdout
1187,1187,Painting in the style of Michelangelo Buonarroti,342,Michelangelo Buonarroti,holdout
1188,1188,A reproduction of art by Michelangelo Buonarroti,466,Michelangelo Buonarroti,holdout
1189,1189,A famous artwork by Michelangelo Buonarroti,4342,Michelangelo Buonarroti,holdout
1190,1190,Image in the style of Alberto Biasi,423,Alberto Biasi,holdout
1191,1191,Art inspired by Alberto Biasi,2892,Alberto Biasi,holdout
1192,1192,Painting in the style of Alberto Biasi,3817,Alberto Biasi,holdout
1193,1193,A reproduction of art by Alberto Biasi,2246,Alberto Biasi,holdout
1194,1194,A famous artwork by Alberto Biasi,4510,Alberto Biasi,holdout
1195,1195,Image in the style of Mary Anning,321,Mary Anning,holdout
1196,1196,Art inspired by Mary Anning,1835,Mary Anning,holdout
1197,1197,Painting in the style of Mary Anning,991,Mary Anning,holdout
1198,1198,A reproduction of art by Mary Anning,3037,Mary Anning,holdout
1199,1199,A famous artwork by Mary Anning,2989,Mary Anning,holdout
1200,1200,Image in the style of Helmut Newton,4547,Helmut Newton,holdout
1201,1201,Art inspired by Helmut Newton,2935,Helmut Newton,holdout
1202,1202,Painting in the style of Helmut Newton,4975,Helmut Newton,holdout
1203,1203,A reproduction of art by Helmut Newton,1337,Helmut Newton,holdout
1204,1204,A famous artwork by Helmut Newton,3999,Helmut Newton,holdout
1205,1205,Image in the style of Julie Bell,501,Julie Bell,holdout
1206,1206,Art inspired by Julie Bell,2885,Julie Bell,holdout
1207,1207,Painting in the style of Julie Bell,2785,Julie Bell,holdout
1208,1208,A reproduction of art by Julie Bell,1699,Julie Bell,holdout
1209,1209,A famous artwork by Julie Bell,3699,Julie Bell,holdout
1210,1210,Image in the style of Dale Chihuly,125,Dale Chihuly,holdout
1211,1211,Art inspired by Dale Chihuly,16,Dale Chihuly,holdout
1212,1212,Painting in the style of Dale Chihuly,3030,Dale Chihuly,holdout
1213,1213,A reproduction of art by Dale Chihuly,2736,Dale Chihuly,holdout
1214,1214,A famous artwork by Dale Chihuly,3386,Dale Chihuly,holdout
1215,1215,Image in the style of Bijou Karman,4934,Bijou Karman,holdout
1216,1216,Art inspired by Bijou Karman,3019,Bijou Karman,holdout
1217,1217,Painting in the style of Bijou Karman,3201,Bijou Karman,holdout
1218,1218,A reproduction of art by Bijou Karman,2645,Bijou Karman,holdout
1219,1219,A famous artwork by Bijou Karman,3612,Bijou Karman,holdout
1220,1220,Image in the style of Lynda Benglis,3408,Lynda Benglis,holdout
1221,1221,Art inspired by Lynda Benglis,2176,Lynda Benglis,holdout
1222,1222,Painting in the style of Lynda Benglis,409,Lynda Benglis,holdout
1223,1223,A reproduction of art by Lynda Benglis,3141,Lynda Benglis,holdout
1224,1224,A famous artwork by Lynda Benglis,1080,Lynda Benglis,holdout
1225,1225,Image in the style of Toei Animations,425,Toei Animations,holdout
1226,1226,Art inspired by Toei Animations,1124,Toei Animations,holdout
1227,1227,Painting in the style of Toei Animations,2385,Toei Animations,holdout
1228,1228,A reproduction of art by Toei Animations,2766,Toei Animations,holdout
1229,1229,A famous artwork by Toei Animations,1622,Toei Animations,holdout
1230,1230,Image in the style of Elizabeth Gadd,2280,Elizabeth Gadd,holdout
1231,1231,Art inspired by Elizabeth Gadd,259,Elizabeth Gadd,holdout
1232,1232,Painting in the style of Elizabeth Gadd,4054,Elizabeth Gadd,holdout
1233,1233,A reproduction of art by Elizabeth Gadd,1761,Elizabeth Gadd,holdout
1234,1234,A famous artwork by Elizabeth Gadd,852,Elizabeth Gadd,holdout
1235,1235,Image in the style of Filip Hodas,2294,Filip Hodas,holdout
1236,1236,Art inspired by Filip Hodas,907,Filip Hodas,holdout
1237,1237,Painting in the style of Filip Hodas,2908,Filip Hodas,holdout
1238,1238,A reproduction of art by Filip Hodas,1505,Filip Hodas,holdout
1239,1239,A famous artwork by Filip Hodas,4721,Filip Hodas,holdout
1240,1240,Image in the style of Arthur Stanley Wilkinson,4662,Arthur Stanley Wilkinson,holdout
1241,1241,Art inspired by Arthur Stanley Wilkinson,1533,Arthur Stanley Wilkinson,holdout
1242,1242,Painting in the style of Arthur Stanley Wilkinson,3738,Arthur Stanley Wilkinson,holdout
1243,1243,A reproduction of art by Arthur Stanley Wilkinson,889,Arthur Stanley Wilkinson,holdout
1244,1244,A famous artwork by Arthur Stanley Wilkinson,2415,Arthur Stanley Wilkinson,holdout
1245,1245,Image in the style of Ryohei Hase,1180,Ryohei Hase,holdout
1246,1246,Art inspired by Ryohei Hase,646,Ryohei Hase,holdout
1247,1247,Painting in the style of Ryohei Hase,3848,Ryohei Hase,holdout
1248,1248,A reproduction of art by Ryohei Hase,734,Ryohei Hase,holdout
1249,1249,A famous artwork by Ryohei Hase,259,Ryohei Hase,holdout
1250,1250,Image in the style of Jerry Siegel,1651,Jerry Siegel,holdout
1251,1251,Art inspired by Jerry Siegel,3281,Jerry Siegel,holdout
1252,1252,Painting in the style of Jerry Siegel,3462,Jerry Siegel,holdout
1253,1253,A reproduction of art by Jerry Siegel,1654,Jerry Siegel,holdout
1254,1254,A famous artwork by Jerry Siegel,40,Jerry Siegel,holdout
1255,1255,Image in the style of Beatrix Potter,105,Beatrix Potter,holdout
1256,1256,Art inspired by Beatrix Potter,4225,Beatrix Potter,holdout
1257,1257,Painting in the style of Beatrix Potter,2522,Beatrix Potter,holdout
1258,1258,A reproduction of art by Beatrix Potter,4361,Beatrix Potter,holdout
1259,1259,A famous artwork by Beatrix Potter,1164,Beatrix Potter,holdout
1260,1260,Image in the style of Eugene von Guerard,2552,Eugene von Guerard,holdout
1261,1261,Art inspired by Eugene von Guerard,4691,Eugene von Guerard,holdout
1262,1262,Painting in the style of Eugene von Guerard,781,Eugene von Guerard,holdout
1263,1263,A reproduction of art by Eugene von Guerard,4775,Eugene von Guerard,holdout
1264,1264,A famous artwork by Eugene von Guerard,184,Eugene von Guerard,holdout
1265,1265,Image in the style of Sakai Hōitsu,994,Sakai Hōitsu,holdout
1266,1266,Art inspired by Sakai Hōitsu,1098,Sakai Hōitsu,holdout
1267,1267,Painting in the style of Sakai Hōitsu,3555,Sakai Hōitsu,holdout
1268,1268,A reproduction of art by Sakai Hōitsu,218,Sakai Hōitsu,holdout
1269,1269,A famous artwork by Sakai Hōitsu,474,Sakai Hōitsu,holdout
1270,1270,Image in the style of Evgeni Gordiets,3776,Evgeni Gordiets,holdout
1271,1271,Art inspired by Evgeni Gordiets,69,Evgeni Gordiets,holdout
1272,1272,Painting in the style of Evgeni Gordiets,3593,Evgeni Gordiets,holdout
1273,1273,A reproduction of art by Evgeni Gordiets,4348,Evgeni Gordiets,holdout
1274,1274,A famous artwork by Evgeni Gordiets,2869,Evgeni Gordiets,holdout
1275,1275,Image in the style of Alex Alemany,388,Alex Alemany,holdout
1276,1276,Art inspired by Alex Alemany,4297,Alex Alemany,holdout
1277,1277,Painting in the style of Alex Alemany,2501,Alex Alemany,holdout
1278,1278,A reproduction of art by Alex Alemany,4960,Alex Alemany,holdout
1279,1279,A famous artwork by Alex Alemany,4931,Alex Alemany,holdout
1280,1280,Image in the style of Edward Burne-Jones,3002,Edward Burne-Jones,holdout
1281,1281,Art inspired by Edward Burne-Jones,2127,Edward Burne-Jones,holdout
1282,1282,Painting in the style of Edward Burne-Jones,1198,Edward Burne-Jones,holdout
1283,1283,A reproduction of art by Edward Burne-Jones,697,Edward Burne-Jones,holdout
1284,1284,A famous artwork by Edward Burne-Jones,2581,Edward Burne-Jones,holdout
1285,1285,Image in the style of Rob Gonsalves,72,Rob Gonsalves,holdout
1286,1286,Art inspired by Rob Gonsalves,532,Rob Gonsalves,holdout
1287,1287,Painting in the style of Rob Gonsalves,3870,Rob Gonsalves,holdout
1288,1288,A reproduction of art by Rob Gonsalves,2218,Rob Gonsalves,holdout
1289,1289,A famous artwork by Rob Gonsalves,1788,Rob Gonsalves,holdout
1290,1290,Image in the style of Kate Greenaway,1486,Kate Greenaway,holdout
1291,1291,Art inspired by Kate Greenaway,2865,Kate Greenaway,holdout
1292,1292,Painting in the style of Kate Greenaway,224,Kate Greenaway,holdout
1293,1293,A reproduction of art by Kate Greenaway,1178,Kate Greenaway,holdout
1294,1294,A famous artwork by Kate Greenaway,3884,Kate Greenaway,holdout
1295,1295,Image in the style of Claire Hummel,2059,Claire Hummel,holdout
1296,1296,Art inspired by Claire Hummel,986,Claire Hummel,holdout
1297,1297,Painting in the style of Claire Hummel,3695,Claire Hummel,holdout
1298,1298,A reproduction of art by Claire Hummel,93,Claire Hummel,holdout
1299,1299,A famous artwork by Claire Hummel,2941,Claire Hummel,holdout
1300,1300,Image in the style of Howard Finster,4788,Howard Finster,holdout
1301,1301,Art inspired by Howard Finster,3066,Howard Finster,holdout
1302,1302,Painting in the style of Howard Finster,3632,Howard Finster,holdout
1303,1303,A reproduction of art by Howard Finster,4278,Howard Finster,holdout
1304,1304,A famous artwork by Howard Finster,4155,Howard Finster,holdout
1305,1305,Image in the style of Rufino Tamayo,2425,Rufino Tamayo,holdout
1306,1306,Art inspired by Rufino Tamayo,2742,Rufino Tamayo,holdout
1307,1307,Painting in the style of Rufino Tamayo,1776,Rufino Tamayo,holdout
1308,1308,A reproduction of art by Rufino Tamayo,3736,Rufino Tamayo,holdout
1309,1309,A famous artwork by Rufino Tamayo,4055,Rufino Tamayo,holdout
1310,1310,Image in the style of Louise Dahl-Wolfe,3453,Louise Dahl-Wolfe,holdout
1311,1311,Art inspired by Louise Dahl-Wolfe,1285,Louise Dahl-Wolfe,holdout
1312,1312,Painting in the style of Louise Dahl-Wolfe,1795,Louise Dahl-Wolfe,holdout
1313,1313,A reproduction of art by Louise Dahl-Wolfe,2506,Louise Dahl-Wolfe,holdout
1314,1314,A famous artwork by Louise Dahl-Wolfe,1630,Louise Dahl-Wolfe,holdout
1315,1315,Image in the style of Matthias Grünewald,3656,Matthias Grünewald,holdout
1316,1316,Art inspired by Matthias Grünewald,130,Matthias Grünewald,holdout
1317,1317,Painting in the style of Matthias Grünewald,2423,Matthias Grünewald,holdout
1318,1318,A reproduction of art by Matthias Grünewald,4343,Matthias Grünewald,holdout
1319,1319,A famous artwork by Matthias Grünewald,314,Matthias Grünewald,holdout
1320,1320,Image in the style of Andrew Atroshenko,4229,Andrew Atroshenko,holdout
1321,1321,Art inspired by Andrew Atroshenko,4734,Andrew Atroshenko,holdout
1322,1322,Painting in the style of Andrew Atroshenko,3011,Andrew Atroshenko,holdout
1323,1323,A reproduction of art by Andrew Atroshenko,1317,Andrew Atroshenko,holdout
1324,1324,A famous artwork by Andrew Atroshenko,2264,Andrew Atroshenko,holdout
1325,1325,Image in the style of Bill Traylor,165,Bill Traylor,holdout
1326,1326,Art inspired by Bill Traylor,4199,Bill Traylor,holdout
1327,1327,Painting in the style of Bill Traylor,1289,Bill Traylor,holdout
1328,1328,A reproduction of art by Bill Traylor,4304,Bill Traylor,holdout
1329,1329,A famous artwork by Bill Traylor,2972,Bill Traylor,holdout
1330,1330,Image in the style of Amanda Sage,3708,Amanda Sage,holdout
1331,1331,Art inspired by Amanda Sage,3979,Amanda Sage,holdout
1332,1332,Painting in the style of Amanda Sage,2962,Amanda Sage,holdout
1333,1333,A reproduction of art by Amanda Sage,3424,Amanda Sage,holdout
1334,1334,A famous artwork by Amanda Sage,748,Amanda Sage,holdout
1335,1335,Image in the style of Sailor Moon,1221,Sailor Moon,holdout
1336,1336,Art inspired by Sailor Moon,2839,Sailor Moon,holdout
1337,1337,Painting in the style of Sailor Moon,3306,Sailor Moon,holdout
1338,1338,A reproduction of art by Sailor Moon,4673,Sailor Moon,holdout
1339,1339,A famous artwork by Sailor Moon,2005,Sailor Moon,holdout
1340,1340,Image in the style of Stephan Martiniere,108,Stephan Martiniere,holdout
1341,1341,Art inspired by Stephan Martiniere,1916,Stephan Martiniere,holdout
1342,1342,Painting in the style of Stephan Martiniere,4340,Stephan Martiniere,holdout
1343,1343,A reproduction of art by Stephan Martiniere,1906,Stephan Martiniere,holdout
1344,1344,A famous artwork by Stephan Martiniere,2353,Stephan Martiniere,holdout
1345,1345,Image in the style of Hendrick Avercamp,85,Hendrick Avercamp,holdout
1346,1346,Art inspired by Hendrick Avercamp,76,Hendrick Avercamp,holdout
1347,1347,Painting in the style of Hendrick Avercamp,4247,Hendrick Avercamp,holdout
1348,1348,A reproduction of art by Hendrick Avercamp,4147,Hendrick Avercamp,holdout
1349,1349,A famous artwork by Hendrick Avercamp,2081,Hendrick Avercamp,holdout
1350,1350,Image in the style of David Choe,438,David Choe,holdout
1351,1351,Art inspired by David Choe,1438,David Choe,holdout
1352,1352,Painting in the style of David Choe,2968,David Choe,holdout
1353,1353,A reproduction of art by David Choe,4252,David Choe,holdout
1354,1354,A famous artwork by David Choe,285,David Choe,holdout
1355,1355,Image in the style of Iwan Baan,2987,Iwan Baan,holdout
1356,1356,Art inspired by Iwan Baan,30,Iwan Baan,holdout
1357,1357,Painting in the style of Iwan Baan,1934,Iwan Baan,holdout
1358,1358,A reproduction of art by Iwan Baan,2423,Iwan Baan,holdout
1359,1359,A famous artwork by Iwan Baan,3453,Iwan Baan,holdout
1360,1360,Image in the style of Nicolas de Stael,2195,Nicolas de Stael,holdout
1361,1361,Art inspired by Nicolas de Stael,643,Nicolas de Stael,holdout
1362,1362,Painting in the style of Nicolas de Stael,3294,Nicolas de Stael,holdout
1363,1363,A reproduction of art by Nicolas de Stael,1610,Nicolas de Stael,holdout
1364,1364,A famous artwork by Nicolas de Stael,2313,Nicolas de Stael,holdout
1365,1365,Image in the style of Jessie Willcox Smith,4022,Jessie Willcox Smith,holdout
1366,1366,Art inspired by Jessie Willcox Smith,82,Jessie Willcox Smith,holdout
1367,1367,Painting in the style of Jessie Willcox Smith,3403,Jessie Willcox Smith,holdout
1368,1368,A reproduction of art by Jessie Willcox Smith,1213,Jessie Willcox Smith,holdout
1369,1369,A famous artwork by Jessie Willcox Smith,3163,Jessie Willcox Smith,holdout
1370,1370,Image in the style of Banksy,2797,Banksy,holdout
1371,1371,Art inspired by Banksy,3880,Banksy,holdout
1372,1372,Painting in the style of Banksy,2460,Banksy,holdout
1373,1373,A reproduction of art by Banksy,3685,Banksy,holdout
1374,1374,A famous artwork by Banksy,4972,Banksy,holdout
1375,1375,Image in the style of Theo van Rysselberghe,3320,Theo van Rysselberghe,holdout
1376,1376,Art inspired by Theo van Rysselberghe,720,Theo van Rysselberghe,holdout
1377,1377,Painting in the style of Theo van Rysselberghe,2966,Theo van Rysselberghe,holdout
1378,1378,A reproduction of art by Theo van Rysselberghe,851,Theo van Rysselberghe,holdout
1379,1379,A famous artwork by Theo van Rysselberghe,1338,Theo van Rysselberghe,holdout
1380,1380,Image in the style of Brian M. Viveros,539,Brian M. Viveros,holdout
1381,1381,Art inspired by Brian M. Viveros,4472,Brian M. Viveros,holdout
1382,1382,Painting in the style of Brian M. Viveros,2851,Brian M. Viveros,holdout
1383,1383,A reproduction of art by Brian M. Viveros,3548,Brian M. Viveros,holdout
1384,1384,A famous artwork by Brian M. Viveros,4347,Brian M. Viveros,holdout
1385,1385,Image in the style of René Lalique,3795,René Lalique,holdout
1386,1386,Art inspired by René Lalique,228,René Lalique,holdout
1387,1387,Painting in the style of René Lalique,1374,René Lalique,holdout
1388,1388,A reproduction of art by René Lalique,745,René Lalique,holdout
1389,1389,A famous artwork by René Lalique,4768,René Lalique,holdout
1390,1390,Image in the style of Alessandro Gottardo,3778,Alessandro Gottardo,holdout
1391,1391,Art inspired by Alessandro Gottardo,4032,Alessandro Gottardo,holdout
1392,1392,Painting in the style of Alessandro Gottardo,3986,Alessandro Gottardo,holdout
1393,1393,A reproduction of art by Alessandro Gottardo,3263,Alessandro Gottardo,holdout
1394,1394,A famous artwork by Alessandro Gottardo,4979,Alessandro Gottardo,holdout
1395,1395,Image in the style of Bill Brauer,2157,Bill Brauer,holdout
1396,1396,Art inspired by Bill Brauer,4590,Bill Brauer,holdout
1397,1397,Painting in the style of Bill Brauer,1320,Bill Brauer,holdout
1398,1398,A reproduction of art by Bill Brauer,165,Bill Brauer,holdout
1399,1399,A famous artwork by Bill Brauer,359,Bill Brauer,holdout
1400,1400,Image in the style of Mike Campau,1256,Mike Campau,holdout
1401,1401,Art inspired by Mike Campau,145,Mike Campau,holdout
1402,1402,Painting in the style of Mike Campau,4617,Mike Campau,holdout
1403,1403,A reproduction of art by Mike Campau,3368,Mike Campau,holdout
1404,1404,A famous artwork by Mike Campau,4858,Mike Campau,holdout
1405,1405,Image in the style of Yayi Morales,3593,Yayi Morales,holdout
1406,1406,Art inspired by Yayi Morales,2136,Yayi Morales,holdout
1407,1407,Painting in the style of Yayi Morales,1293,Yayi Morales,holdout
1408,1408,A reproduction of art by Yayi Morales,3332,Yayi Morales,holdout
1409,1409,A famous artwork by Yayi Morales,1421,Yayi Morales,holdout
1410,1410,Image in the style of Wangechi Mutu,2890,Wangechi Mutu,holdout
1411,1411,Art inspired by Wangechi Mutu,4806,Wangechi Mutu,holdout
1412,1412,Painting in the style of Wangechi Mutu,1384,Wangechi Mutu,holdout
1413,1413,A reproduction of art by Wangechi Mutu,1806,Wangechi Mutu,holdout
1414,1414,A famous artwork by Wangechi Mutu,1482,Wangechi Mutu,holdout
1415,1415,Image in the style of Paul Henry,650,Paul Henry,holdout
1416,1416,Art inspired by Paul Henry,669,Paul Henry,holdout
1417,1417,Painting in the style of Paul Henry,237,Paul Henry,holdout
1418,1418,A reproduction of art by Paul Henry,1485,Paul Henry,holdout
1419,1419,A famous artwork by Paul Henry,646,Paul Henry,holdout
1420,1420,Image in the style of Raina Telgemeier,4792,Raina Telgemeier,holdout
1421,1421,Art inspired by Raina Telgemeier,963,Raina Telgemeier,holdout
1422,1422,Painting in the style of Raina Telgemeier,2762,Raina Telgemeier,holdout
1423,1423,A reproduction of art by Raina Telgemeier,4219,Raina Telgemeier,holdout
1424,1424,A famous artwork by Raina Telgemeier,244,Raina Telgemeier,holdout
1425,1425,Image in the style of Andre Norton,4751,Andre Norton,holdout
1426,1426,Art inspired by Andre Norton,3413,Andre Norton,holdout
1427,1427,Painting in the style of Andre Norton,597,Andre Norton,holdout
1428,1428,A reproduction of art by Andre Norton,1349,Andre Norton,holdout
1429,1429,A famous artwork by Andre Norton,3990,Andre Norton,holdout
1430,1430,Image in the style of Bruce Coville,3613,Bruce Coville,holdout
1431,1431,Art inspired by Bruce Coville,218,Bruce Coville,holdout
1432,1432,Painting in the style of Bruce Coville,353,Bruce Coville,holdout
1433,1433,A reproduction of art by Bruce Coville,2821,Bruce Coville,holdout
1434,1434,A famous artwork by Bruce Coville,2437,Bruce Coville,holdout
1435,1435,Image in the style of Andreas Levers,2089,Andreas Levers,holdout
1436,1436,Art inspired by Andreas Levers,2020,Andreas Levers,holdout
1437,1437,Painting in the style of Andreas Levers,3349,Andreas Levers,holdout
1438,1438,A reproduction of art by Andreas Levers,3294,Andreas Levers,holdout
1439,1439,A famous artwork by Andreas Levers,4596,Andreas Levers,holdout
1440,1440,Image in the style of Willem van Haecht,3297,Willem van Haecht,holdout
1441,1441,Art inspired by Willem van Haecht,4354,Willem van Haecht,holdout
1442,1442,Painting in the style of Willem van Haecht,3895,Willem van Haecht,holdout
1443,1443,A reproduction of art by Willem van Haecht,4696,Willem van Haecht,holdout
1444,1444,A famous artwork by Willem van Haecht,184,Willem van Haecht,holdout
1445,1445,Image in the style of George Ault,914,George Ault,holdout
1446,1446,Art inspired by George Ault,4060,George Ault,holdout
1447,1447,Painting in the style of George Ault,1553,George Ault,holdout
1448,1448,A reproduction of art by George Ault,790,George Ault,holdout
1449,1449,A famous artwork by George Ault,394,George Ault,holdout
1450,1450,Image in the style of Maxwell Boas,2296,Maxwell Boas,holdout
1451,1451,Art inspired by Maxwell Boas,3654,Maxwell Boas,holdout
1452,1452,Painting in the style of Maxwell Boas,4239,Maxwell Boas,holdout
1453,1453,A reproduction of art by Maxwell Boas,3643,Maxwell Boas,holdout
1454,1454,A famous artwork by Maxwell Boas,2325,Maxwell Boas,holdout
1455,1455,Image in the style of Becky Cloonan,1659,Becky Cloonan,holdout
1456,1456,Art inspired by Becky Cloonan,1648,Becky Cloonan,holdout
1457,1457,Painting in the style of Becky Cloonan,4737,Becky Cloonan,holdout
1458,1458,A reproduction of art by Becky Cloonan,1787,Becky Cloonan,holdout
1459,1459,A famous artwork by Becky Cloonan,2367,Becky Cloonan,holdout
1460,1460,Image in the style of ROA,3788,ROA,holdout
1461,1461,Art inspired by ROA,2124,ROA,holdout
1462,1462,Painting in the style of ROA,4313,ROA,holdout
1463,1463,A reproduction of art by ROA,2372,ROA,holdout
1464,1464,A famous artwork by ROA,1761,ROA,holdout
1465,1465,Image in the style of Alastair Magnaldo,3433,Alastair Magnaldo,holdout
1466,1466,Art inspired by Alastair Magnaldo,4310,Alastair Magnaldo,holdout
1467,1467,Painting in the style of Alastair Magnaldo,1193,Alastair Magnaldo,holdout
1468,1468,A reproduction of art by Alastair Magnaldo,2175,Alastair Magnaldo,holdout
1469,1469,A famous artwork by Alastair Magnaldo,2206,Alastair Magnaldo,holdout
1470,1470,Image in the style of Joel Sternfeld,112,Joel Sternfeld,holdout
1471,1471,Art inspired by Joel Sternfeld,2958,Joel Sternfeld,holdout
1472,1472,Painting in the style of Joel Sternfeld,4147,Joel Sternfeld,holdout
1473,1473,A reproduction of art by Joel Sternfeld,4323,Joel Sternfeld,holdout
1474,1474,A famous artwork by Joel Sternfeld,4070,Joel Sternfeld,holdout
1475,1475,Image in the style of Anne Bachelier,2027,Anne Bachelier,holdout
1476,1476,Art inspired by Anne Bachelier,3861,Anne Bachelier,holdout
1477,1477,Painting in the style of Anne Bachelier,526,Anne Bachelier,holdout
1478,1478,A reproduction of art by Anne Bachelier,3679,Anne Bachelier,holdout
1479,1479,A famous artwork by Anne Bachelier,2494,Anne Bachelier,holdout
1480,1480,Image in the style of Alfred Sisley,1543,Alfred Sisley,holdout
1481,1481,Art inspired by Alfred Sisley,1327,Alfred Sisley,holdout
1482,1482,Painting in the style of Alfred Sisley,1741,Alfred Sisley,holdout
1483,1483,A reproduction of art by Alfred Sisley,1458,Alfred Sisley,holdout
1484,1484,A famous artwork by Alfred Sisley,2966,Alfred Sisley,holdout
1485,1485,Image in the style of Roz Chast,1602,Roz Chast,holdout
1486,1486,Art inspired by Roz Chast,4413,Roz Chast,holdout
1487,1487,Painting in the style of Roz Chast,515,Roz Chast,holdout
1488,1488,A reproduction of art by Roz Chast,983,Roz Chast,holdout
1489,1489,A famous artwork by Roz Chast,3192,Roz Chast,holdout
1490,1490,Image in the style of Cuno Amiet,1000,Cuno Amiet,holdout
1491,1491,Art inspired by Cuno Amiet,2893,Cuno Amiet,holdout
1492,1492,Painting in the style of Cuno Amiet,4433,Cuno Amiet,holdout
1493,1493,A reproduction of art by Cuno Amiet,4189,Cuno Amiet,holdout
1494,1494,A famous artwork by Cuno Amiet,1422,Cuno Amiet,holdout
1495,1495,Image in the style of Maria Sibylla Merian,3437,Maria Sibylla Merian,holdout
1496,1496,Art inspired by Maria Sibylla Merian,444,Maria Sibylla Merian,holdout
1497,1497,Painting in the style of Maria Sibylla Merian,2248,Maria Sibylla Merian,holdout
1498,1498,A reproduction of art by Maria Sibylla Merian,4590,Maria Sibylla Merian,holdout
1499,1499,A famous artwork by Maria Sibylla Merian,1586,Maria Sibylla Merian,holdout
