,case_number,prompt,evaluation_seed,artist,type
1162,1162,Painting in the style of Amanda Sage,2973,Amanda Sage,holdout
1163,1163,A reproduction of art by Amanda Sage,2333,Amanda Sage,holdout
1164,1164,A famous artwork by Amanda Sage,3504,Amanda Sage,holdout
1165,1165,Image in the style of Aliza Razell,1580,Aliza Razell,holdout
1166,1166,Art inspired by Aliza Razell,4316,Aliza Razell,holdout
1167,1167,Painting in the style of Aliza Razell,4208,Aliza Razell,holdout
1168,1168,A reproduction of art by Aliza Razell,2737,Aliza Razell,holdout
1169,1169,A famous artwork by Aliza Razell,371,Aliza Razell,holdout
1170,1170,Image in the style of William Holman Hunt,3140,William Holman Hunt,holdout
1171,1171,Art inspired by William Holman Hunt,3387,William Holman Hunt,holdout
1172,1172,Painting in the style of William Holman Hunt,3644,William Holman Hunt,holdout
1173,1173,A reproduction of art by William Holman Hunt,141,William Holman Hunt,holdout
1174,1174,A famous artwork by William Holman Hunt,2968,William Holman Hunt,holdout
1175,1175,Image in the style of Krenz Cushart,1931,Krenz Cushart,holdout
1176,1176,Art inspired by Krenz Cushart,4159,Krenz Cushart,holdout
1177,1177,Painting in the style of Krenz Cushart,1024,Krenz Cushart,holdout
1178,1178,A reproduction of art by Krenz Cushart,3045,Krenz Cushart,holdout
1179,1179,A famous artwork by Krenz Cushart,1413,Krenz Cushart,holdout
1180,1180,Image in the style of Louise Dahl-Wolfe,3886,Louise Dahl-Wolfe,holdout
1181,1181,Art inspired by Louise Dahl-Wolfe,3622,Louise Dahl-Wolfe,holdout
1182,1182,Painting in the style of Louise Dahl-Wolfe,1353,Louise Dahl-Wolfe,holdout
1183,1183,A reproduction of art by Louise Dahl-Wolfe,235,Louise Dahl-Wolfe,holdout
1184,1184,A famous artwork by Louise Dahl-Wolfe,2227,Louise Dahl-Wolfe,holdout
1185,1185,Image in the style of Andrew Atroshenko,1286,Andrew Atroshenko,holdout
1186,1186,Art inspired by Andrew Atroshenko,4257,Andrew Atroshenko,holdout
1187,1187,Painting in the style of Andrew Atroshenko,661,Andrew Atroshenko,holdout
1188,1188,A reproduction of art by Andrew Atroshenko,586,Andrew Atroshenko,holdout
1189,1189,A famous artwork by Andrew Atroshenko,4443,Andrew Atroshenko,holdout
1190,1190,Image in the style of Ashley Wood,1978,Ashley Wood,holdout
1191,1191,Art inspired by Ashley Wood,2248,Ashley Wood,holdout
1192,1192,Painting in the style of Ashley Wood,2435,Ashley Wood,holdout
1193,1193,A reproduction of art by Ashley Wood,3007,Ashley Wood,holdout
1194,1194,A famous artwork by Ashley Wood,1868,Ashley Wood,holdout
1195,1195,Image in the style of Yayi Morales,2697,Yayi Morales,holdout
1196,1196,Art inspired by Yayi Morales,3192,Yayi Morales,holdout
1197,1197,Painting in the style of Yayi Morales,837,Yayi Morales,holdout
1198,1198,A reproduction of art by Yayi Morales,3641,Yayi Morales,holdout
1199,1199,A famous artwork by Yayi Morales,209,Yayi Morales,holdout
1200,1200,Image in the style of Masaaki Sasamoto,3023,Masaaki Sasamoto,holdout
1201,1201,Art inspired by Masaaki Sasamoto,1737,Masaaki Sasamoto,holdout
1202,1202,Painting in the style of Masaaki Sasamoto,4685,Masaaki Sasamoto,holdout
1203,1203,A reproduction of art by Masaaki Sasamoto,1447,Masaaki Sasamoto,holdout
1204,1204,A famous artwork by Masaaki Sasamoto,432,Masaaki Sasamoto,holdout
1205,1205,Image in the style of Bill Brauer,3609,Bill Brauer,holdout
1206,1206,Art inspired by Bill Brauer,56,Bill Brauer,holdout
1207,1207,Painting in the style of Bill Brauer,279,Bill Brauer,holdout
1208,1208,A reproduction of art by Bill Brauer,2895,Bill Brauer,holdout
1209,1209,A famous artwork by Bill Brauer,4187,Bill Brauer,holdout
1210,1210,Image in the style of Alessandro Gottardo,1653,Alessandro Gottardo,holdout
1211,1211,Art inspired by Alessandro Gottardo,2529,Alessandro Gottardo,holdout
1212,1212,Painting in the style of Alessandro Gottardo,359,Alessandro Gottardo,holdout
1213,1213,A reproduction of art by Alessandro Gottardo,452,Alessandro Gottardo,holdout
1214,1214,A famous artwork by Alessandro Gottardo,3634,Alessandro Gottardo,holdout
1215,1215,Image in the style of Claire Hummel,567,Claire Hummel,holdout
1216,1216,Art inspired by Claire Hummel,2484,Claire Hummel,holdout
1217,1217,Painting in the style of Claire Hummel,2700,Claire Hummel,holdout
1218,1218,A reproduction of art by Claire Hummel,261,Claire Hummel,holdout
1219,1219,A famous artwork by Claire Hummel,3702,Claire Hummel,holdout
1220,1220,Image in the style of George Ault,2381,George Ault,holdout
1221,1221,Art inspired by George Ault,4868,George Ault,holdout
1222,1222,Painting in the style of George Ault,1526,George Ault,holdout
1223,1223,A reproduction of art by George Ault,555,George Ault,holdout
1224,1224,A famous artwork by George Ault,950,George Ault,holdout
1225,1225,Image in the style of Bruce Coville,2333,Bruce Coville,holdout
1226,1226,Art inspired by Bruce Coville,2476,Bruce Coville,holdout
1227,1227,Painting in the style of Bruce Coville,3717,Bruce Coville,holdout
1228,1228,A reproduction of art by Bruce Coville,3528,Bruce Coville,holdout
1229,1229,A famous artwork by Bruce Coville,911,Bruce Coville,holdout
1230,1230,Image in the style of Joel Sternfeld,3223,Joel Sternfeld,holdout
1231,1231,Art inspired by Joel Sternfeld,3228,Joel Sternfeld,holdout
1232,1232,Painting in the style of Joel Sternfeld,2952,Joel Sternfeld,holdout
1233,1233,A reproduction of art by Joel Sternfeld,2745,Joel Sternfeld,holdout
1234,1234,A famous artwork by Joel Sternfeld,2549,Joel Sternfeld,holdout
1235,1235,Image in the style of Stephan Martiniere,2675,Stephan Martiniere,holdout
1236,1236,Art inspired by Stephan Martiniere,3590,Stephan Martiniere,holdout
1237,1237,Painting in the style of Stephan Martiniere,3983,Stephan Martiniere,holdout
1238,1238,A reproduction of art by Stephan Martiniere,2271,Stephan Martiniere,holdout
1239,1239,A famous artwork by Stephan Martiniere,888,Stephan Martiniere,holdout
1240,1240,Image in the style of Theo van Rysselberghe,568,Theo van Rysselberghe,holdout
1241,1241,Art inspired by Theo van Rysselberghe,1936,Theo van Rysselberghe,holdout
1242,1242,Painting in the style of Theo van Rysselberghe,460,Theo van Rysselberghe,holdout
1243,1243,A reproduction of art by Theo van Rysselberghe,3689,Theo van Rysselberghe,holdout
1244,1244,A famous artwork by Theo van Rysselberghe,4474,Theo van Rysselberghe,holdout
1245,1245,Image in the style of Walter Kim,971,Walter Kim,holdout
1246,1246,Art inspired by Walter Kim,3354,Walter Kim,holdout
1247,1247,Painting in the style of Walter Kim,1803,Walter Kim,holdout
1248,1248,A reproduction of art by Walter Kim,4818,Walter Kim,holdout
1249,1249,A famous artwork by Walter Kim,889,Walter Kim,holdout
