,case_number,prompt,evaluation_seed,artist,type
1178,1178,A reproduction of art by Catherine Hyde,1802,Catherine Hyde,holdout
1179,1179,A famous artwork by Catherine Hyde,2936,Catherine Hyde,holdout
1180,1180,Image in the style of Yayi Morales,2857,Yayi Morales,holdout
1181,1181,Art inspired by Yayi Morales,2796,Yayi Morales,holdout
1182,1182,Painting in the style of Yayi Morales,2990,Yayi Morales,holdout
1183,1183,A reproduction of art by Yayi Morales,2497,Yayi Morales,holdout
1184,1184,A famous artwork by Yayi Morales,868,Yayi Morales,holdout
1185,1185,Image in the style of Bridget Riley,1139,Bridget Riley,holdout
1186,1186,Art inspired by Bridget Riley,4145,Bridget Riley,holdout
1187,1187,Painting in the style of Bridget Riley,818,Bridget Riley,holdout
1188,1188,A reproduction of art by Bridget Riley,295,Bridget Riley,holdout
1189,1189,A famous artwork by Bridget Riley,2501,Bridget Riley,holdout
1190,1190,Image in the style of René Lalique,4656,René Lalique,holdout
1191,1191,Art inspired by René Lalique,4929,René Lalique,holdout
1192,1192,Painting in the style of René Lalique,168,René Lalique,holdout
1193,1193,A reproduction of art by René Lalique,4288,René Lalique,holdout
1194,1194,A famous artwork by René Lalique,2759,René Lalique,holdout
1195,1195,Image in the style of Amanda Sage,1469,Amanda Sage,holdout
1196,1196,Art inspired by Amanda Sage,2546,Amanda Sage,holdout
1197,1197,Painting in the style of Amanda Sage,1665,Amanda Sage,holdout
1198,1198,A reproduction of art by Amanda Sage,3013,Amanda Sage,holdout
1199,1199,A famous artwork by Amanda Sage,4701,Amanda Sage,holdout
1200,1200,Image in the style of Norman Bluhm,602,Norman Bluhm,holdout
1201,1201,Art inspired by Norman Bluhm,4747,Norman Bluhm,holdout
1202,1202,Painting in the style of Norman Bluhm,3472,Norman Bluhm,holdout
1203,1203,A reproduction of art by Norman Bluhm,3023,Norman Bluhm,holdout
1204,1204,A famous artwork by Norman Bluhm,1762,Norman Bluhm,holdout
1205,1205,Image in the style of Howard Finster,891,Howard Finster,holdout
1206,1206,Art inspired by Howard Finster,693,Howard Finster,holdout
1207,1207,Painting in the style of Howard Finster,3138,Howard Finster,holdout
1208,1208,A reproduction of art by Howard Finster,71,Howard Finster,holdout
1209,1209,A famous artwork by Howard Finster,2120,Howard Finster,holdout
1210,1210,Image in the style of Sakai Hōitsu,4771,Sakai Hōitsu,holdout
1211,1211,Art inspired by Sakai Hōitsu,3075,Sakai Hōitsu,holdout
1212,1212,Painting in the style of Sakai Hōitsu,4165,Sakai Hōitsu,holdout
1213,1213,A reproduction of art by Sakai Hōitsu,4344,Sakai Hōitsu,holdout
1214,1214,A famous artwork by Sakai Hōitsu,1145,Sakai Hōitsu,holdout
1215,1215,Image in the style of Chris Mars,3902,Chris Mars,holdout
1216,1216,Art inspired by Chris Mars,3312,Chris Mars,holdout
1217,1217,Painting in the style of Chris Mars,1345,Chris Mars,holdout
1218,1218,A reproduction of art by Chris Mars,3528,Chris Mars,holdout
1219,1219,A famous artwork by Chris Mars,2060,Chris Mars,holdout
1220,1220,Image in the style of Robby Cavanaugh,784,Robby Cavanaugh,holdout
1221,1221,Art inspired by Robby Cavanaugh,2640,Robby Cavanaugh,holdout
1222,1222,Painting in the style of Robby Cavanaugh,3658,Robby Cavanaugh,holdout
1223,1223,A reproduction of art by Robby Cavanaugh,1376,Robby Cavanaugh,holdout
1224,1224,A famous artwork by Robby Cavanaugh,3333,Robby Cavanaugh,holdout
1225,1225,Image in the style of Tomokazu Matsuyama,3101,Tomokazu Matsuyama,holdout
1226,1226,Art inspired by Tomokazu Matsuyama,581,Tomokazu Matsuyama,holdout
1227,1227,Painting in the style of Tomokazu Matsuyama,2703,Tomokazu Matsuyama,holdout
1228,1228,A reproduction of art by Tomokazu Matsuyama,8,Tomokazu Matsuyama,holdout
1229,1229,A famous artwork by Tomokazu Matsuyama,3514,Tomokazu Matsuyama,holdout
1230,1230,Image in the style of Krenz Cushart,1059,Krenz Cushart,holdout
1231,1231,Art inspired by Krenz Cushart,1831,Krenz Cushart,holdout
1232,1232,Painting in the style of Krenz Cushart,829,Krenz Cushart,holdout
1233,1233,A reproduction of art by Krenz Cushart,475,Krenz Cushart,holdout
1234,1234,A famous artwork by Krenz Cushart,2310,Krenz Cushart,holdout
1235,1235,Image in the style of Zeen Chin,4867,Zeen Chin,holdout
1236,1236,Art inspired by Zeen Chin,2364,Zeen Chin,holdout
1237,1237,Painting in the style of Zeen Chin,362,Zeen Chin,holdout
1238,1238,A reproduction of art by Zeen Chin,4646,Zeen Chin,holdout
1239,1239,A famous artwork by Zeen Chin,82,Zeen Chin,holdout
1240,1240,Image in the style of Wangechi Mutu,3918,Wangechi Mutu,holdout
1241,1241,Art inspired by Wangechi Mutu,1454,Wangechi Mutu,holdout
1242,1242,Painting in the style of Wangechi Mutu,3358,Wangechi Mutu,holdout
1243,1243,A reproduction of art by Wangechi Mutu,88,Wangechi Mutu,holdout
1244,1244,A famous artwork by Wangechi Mutu,1195,Wangechi Mutu,holdout
1245,1245,Image in the style of Nicolas de Stael,1458,Nicolas de Stael,holdout
1246,1246,Art inspired by Nicolas de Stael,4745,Nicolas de Stael,holdout
1247,1247,Painting in the style of Nicolas de Stael,2381,Nicolas de Stael,holdout
1248,1248,A reproduction of art by Nicolas de Stael,111,Nicolas de Stael,holdout
1249,1249,A famous artwork by Nicolas de Stael,4064,Nicolas de Stael,holdout
1250,1250,Image in the style of Elizabeth Gadd,4039,Elizabeth Gadd,holdout
1251,1251,Art inspired by Elizabeth Gadd,4508,Elizabeth Gadd,holdout
1252,1252,Painting in the style of Elizabeth Gadd,1428,Elizabeth Gadd,holdout
1253,1253,A reproduction of art by Elizabeth Gadd,3959,Elizabeth Gadd,holdout
1254,1254,A famous artwork by Elizabeth Gadd,1443,Elizabeth Gadd,holdout
1255,1255,Image in the style of Sailor Moon,4664,Sailor Moon,holdout
1256,1256,Art inspired by Sailor Moon,4419,Sailor Moon,holdout
1257,1257,Painting in the style of Sailor Moon,2294,Sailor Moon,holdout
1258,1258,A reproduction of art by Sailor Moon,1030,Sailor Moon,holdout
1259,1259,A famous artwork by Sailor Moon,2967,Sailor Moon,holdout
1260,1260,Image in the style of Hendrick Avercamp,2849,Hendrick Avercamp,holdout
1261,1261,Art inspired by Hendrick Avercamp,2292,Hendrick Avercamp,holdout
1262,1262,Painting in the style of Hendrick Avercamp,91,Hendrick Avercamp,holdout
1263,1263,A reproduction of art by Hendrick Avercamp,261,Hendrick Avercamp,holdout
1264,1264,A famous artwork by Hendrick Avercamp,653,Hendrick Avercamp,holdout
1265,1265,Image in the style of Kate Greenaway,410,Kate Greenaway,holdout
1266,1266,Art inspired by Kate Greenaway,4368,Kate Greenaway,holdout
1267,1267,Painting in the style of Kate Greenaway,4864,Kate Greenaway,holdout
1268,1268,A reproduction of art by Kate Greenaway,1027,Kate Greenaway,holdout
1269,1269,A famous artwork by Kate Greenaway,1505,Kate Greenaway,holdout
1270,1270,Image in the style of Lynda Benglis,4360,Lynda Benglis,holdout
1271,1271,Art inspired by Lynda Benglis,2139,Lynda Benglis,holdout
1272,1272,Painting in the style of Lynda Benglis,4254,Lynda Benglis,holdout
1273,1273,A reproduction of art by Lynda Benglis,261,Lynda Benglis,holdout
1274,1274,A famous artwork by Lynda Benglis,2925,Lynda Benglis,holdout
1275,1275,Image in the style of Beatrix Potter,4751,Beatrix Potter,holdout
1276,1276,Art inspired by Beatrix Potter,565,Beatrix Potter,holdout
1277,1277,Painting in the style of Beatrix Potter,929,Beatrix Potter,holdout
1278,1278,A reproduction of art by Beatrix Potter,2891,Beatrix Potter,holdout
1279,1279,A famous artwork by Beatrix Potter,3065,Beatrix Potter,holdout
1280,1280,Image in the style of John Howe,771,John Howe,holdout
1281,1281,Art inspired by John Howe,343,John Howe,holdout
1282,1282,Painting in the style of John Howe,2250,John Howe,holdout
1283,1283,A reproduction of art by John Howe,3418,John Howe,holdout
1284,1284,A famous artwork by John Howe,1022,John Howe,holdout
1285,1285,Image in the style of Andrew Atroshenko,753,Andrew Atroshenko,holdout
1286,1286,Art inspired by Andrew Atroshenko,2681,Andrew Atroshenko,holdout
1287,1287,Painting in the style of Andrew Atroshenko,4521,Andrew Atroshenko,holdout
1288,1288,A reproduction of art by Andrew Atroshenko,2478,Andrew Atroshenko,holdout
1289,1289,A famous artwork by Andrew Atroshenko,2567,Andrew Atroshenko,holdout
1290,1290,Image in the style of Jessie Willcox Smith,3126,Jessie Willcox Smith,holdout
1291,1291,Art inspired by Jessie Willcox Smith,3695,Jessie Willcox Smith,holdout
1292,1292,Painting in the style of Jessie Willcox Smith,1783,Jessie Willcox Smith,holdout
1293,1293,A reproduction of art by Jessie Willcox Smith,1905,Jessie Willcox Smith,holdout
1294,1294,A famous artwork by Jessie Willcox Smith,2579,Jessie Willcox Smith,holdout
1295,1295,Image in the style of Toei Animations,1480,Toei Animations,holdout
1296,1296,Art inspired by Toei Animations,1774,Toei Animations,holdout
1297,1297,Painting in the style of Toei Animations,1612,Toei Animations,holdout
1298,1298,A reproduction of art by Toei Animations,4318,Toei Animations,holdout
1299,1299,A famous artwork by Toei Animations,3092,Toei Animations,holdout
1300,1300,Image in the style of Raina Telgemeier,2060,Raina Telgemeier,holdout
1301,1301,Art inspired by Raina Telgemeier,4101,Raina Telgemeier,holdout
1302,1302,Painting in the style of Raina Telgemeier,2704,Raina Telgemeier,holdout
1303,1303,A reproduction of art by Raina Telgemeier,2891,Raina Telgemeier,holdout
1304,1304,A famous artwork by Raina Telgemeier,3207,Raina Telgemeier,holdout
1305,1305,Image in the style of ROA,3112,ROA,holdout
1306,1306,Art inspired by ROA,2027,ROA,holdout
1307,1307,Painting in the style of ROA,501,ROA,holdout
1308,1308,A reproduction of art by ROA,1340,ROA,holdout
1309,1309,A famous artwork by ROA,1833,ROA,holdout
1310,1310,Image in the style of Andreas Levers,1096,Andreas Levers,holdout
1311,1311,Art inspired by Andreas Levers,4094,Andreas Levers,holdout
1312,1312,Painting in the style of Andreas Levers,1239,Andreas Levers,holdout
1313,1313,A reproduction of art by Andreas Levers,1950,Andreas Levers,holdout
1314,1314,A famous artwork by Andreas Levers,2705,Andreas Levers,holdout
1315,1315,Image in the style of Alastair Magnaldo,3384,Alastair Magnaldo,holdout
1316,1316,Art inspired by Alastair Magnaldo,3135,Alastair Magnaldo,holdout
1317,1317,Painting in the style of Alastair Magnaldo,4066,Alastair Magnaldo,holdout
1318,1318,A reproduction of art by Alastair Magnaldo,1073,Alastair Magnaldo,holdout
1319,1319,A famous artwork by Alastair Magnaldo,484,Alastair Magnaldo,holdout
1320,1320,Image in the style of Jerry Siegel,96,Jerry Siegel,holdout
1321,1321,Art inspired by Jerry Siegel,4493,Jerry Siegel,holdout
1322,1322,Painting in the style of Jerry Siegel,4793,Jerry Siegel,holdout
1323,1323,A reproduction of art by Jerry Siegel,3541,Jerry Siegel,holdout
1324,1324,A famous artwork by Jerry Siegel,1787,Jerry Siegel,holdout
1325,1325,Image in the style of Bijou Karman,866,Bijou Karman,holdout
1326,1326,Art inspired by Bijou Karman,2327,Bijou Karman,holdout
1327,1327,Painting in the style of Bijou Karman,2607,Bijou Karman,holdout
1328,1328,A reproduction of art by Bijou Karman,1703,Bijou Karman,holdout
1329,1329,A famous artwork by Bijou Karman,330,Bijou Karman,holdout
1330,1330,Image in the style of Kenne Gregoire,2624,Kenne Gregoire,holdout
1331,1331,Art inspired by Kenne Gregoire,2685,Kenne Gregoire,holdout
1332,1332,Painting in the style of Kenne Gregoire,1937,Kenne Gregoire,holdout
1333,1333,A reproduction of art by Kenne Gregoire,298,Kenne Gregoire,holdout
1334,1334,A famous artwork by Kenne Gregoire,2654,Kenne Gregoire,holdout
1335,1335,Image in the style of Simone Martini,3449,Simone Martini,holdout
1336,1336,Art inspired by Simone Martini,213,Simone Martini,holdout
1337,1337,Painting in the style of Simone Martini,4239,Simone Martini,holdout
1338,1338,A reproduction of art by Simone Martini,4435,Simone Martini,holdout
1339,1339,A famous artwork by Simone Martini,2874,Simone Martini,holdout
1340,1340,Image in the style of Masaaki Sasamoto,2851,Masaaki Sasamoto,holdout
1341,1341,Art inspired by Masaaki Sasamoto,3835,Masaaki Sasamoto,holdout
1342,1342,Painting in the style of Masaaki Sasamoto,2173,Masaaki Sasamoto,holdout
1343,1343,A reproduction of art by Masaaki Sasamoto,1128,Masaaki Sasamoto,holdout
1344,1344,A famous artwork by Masaaki Sasamoto,1021,Masaaki Sasamoto,holdout
1345,1345,Image in the style of Andréi Arinouchkine,2048,Andréi Arinouchkine,holdout
1346,1346,Art inspired by Andréi Arinouchkine,4267,Andréi Arinouchkine,holdout
1347,1347,Painting in the style of Andréi Arinouchkine,1369,Andréi Arinouchkine,holdout
1348,1348,A reproduction of art by Andréi Arinouchkine,109,Andréi Arinouchkine,holdout
1349,1349,A famous artwork by Andréi Arinouchkine,4516,Andréi Arinouchkine,holdout
1350,1350,Image in the style of Ryohei Hase,1734,Ryohei Hase,holdout
1351,1351,Art inspired by Ryohei Hase,1156,Ryohei Hase,holdout
1352,1352,Painting in the style of Ryohei Hase,4269,Ryohei Hase,holdout
1353,1353,A reproduction of art by Ryohei Hase,3440,Ryohei Hase,holdout
1354,1354,A famous artwork by Ryohei Hase,959,Ryohei Hase,holdout
1355,1355,Image in the style of Joel Sternfeld,1524,Joel Sternfeld,holdout
1356,1356,Art inspired by Joel Sternfeld,3777,Joel Sternfeld,holdout
1357,1357,Painting in the style of Joel Sternfeld,3416,Joel Sternfeld,holdout
1358,1358,A reproduction of art by Joel Sternfeld,2936,Joel Sternfeld,holdout
1359,1359,A famous artwork by Joel Sternfeld,438,Joel Sternfeld,holdout
1360,1360,Image in the style of Julie Bell,3406,Julie Bell,holdout
1361,1361,Art inspired by Julie Bell,1396,Julie Bell,holdout
1362,1362,Painting in the style of Julie Bell,3865,Julie Bell,holdout
1363,1363,A reproduction of art by Julie Bell,3343,Julie Bell,holdout
1364,1364,A famous artwork by Julie Bell,809,Julie Bell,holdout
1365,1365,Image in the style of Evgeni Gordiets,4619,Evgeni Gordiets,holdout
1366,1366,Art inspired by Evgeni Gordiets,4043,Evgeni Gordiets,holdout
1367,1367,Painting in the style of Evgeni Gordiets,3312,Evgeni Gordiets,holdout
1368,1368,A reproduction of art by Evgeni Gordiets,837,Evgeni Gordiets,holdout
1369,1369,A famous artwork by Evgeni Gordiets,2953,Evgeni Gordiets,holdout
1370,1370,Image in the style of Carrie Mae Weems,4836,Carrie Mae Weems,holdout
1371,1371,Art inspired by Carrie Mae Weems,3358,Carrie Mae Weems,holdout
1372,1372,Painting in the style of Carrie Mae Weems,1643,Carrie Mae Weems,holdout
1373,1373,A reproduction of art by Carrie Mae Weems,1930,Carrie Mae Weems,holdout
1374,1374,A famous artwork by Carrie Mae Weems,2136,Carrie Mae Weems,holdout
1375,1375,Image in the style of Paul Klee,3106,Paul Klee,holdout
1376,1376,Art inspired by Paul Klee,2912,Paul Klee,holdout
1377,1377,Painting in the style of Paul Klee,338,Paul Klee,holdout
1378,1378,A reproduction of art by Paul Klee,819,Paul Klee,holdout
1379,1379,A famous artwork by Paul Klee,1285,Paul Klee,holdout
1380,1380,Image in the style of Jed Henry,2021,Jed Henry,holdout
1381,1381,Art inspired by Jed Henry,2165,Jed Henry,holdout
1382,1382,Painting in the style of Jed Henry,1662,Jed Henry,holdout
1383,1383,A reproduction of art by Jed Henry,2104,Jed Henry,holdout
1384,1384,A famous artwork by Jed Henry,2569,Jed Henry,holdout
1385,1385,Image in the style of Michelangelo Buonarroti,2773,Michelangelo Buonarroti,holdout
1386,1386,Art inspired by Michelangelo Buonarroti,1084,Michelangelo Buonarroti,holdout
1387,1387,Painting in the style of Michelangelo Buonarroti,1979,Michelangelo Buonarroti,holdout
1388,1388,A reproduction of art by Michelangelo Buonarroti,1595,Michelangelo Buonarroti,holdout
1389,1389,A famous artwork by Michelangelo Buonarroti,4785,Michelangelo Buonarroti,holdout
1390,1390,Image in the style of David Choe,2708,David Choe,holdout
1391,1391,Art inspired by David Choe,3684,David Choe,holdout
1392,1392,Painting in the style of David Choe,1028,David Choe,holdout
1393,1393,A reproduction of art by David Choe,291,David Choe,holdout
1394,1394,A famous artwork by David Choe,1027,David Choe,holdout
1395,1395,Image in the style of Theo van Rysselberghe,4937,Theo van Rysselberghe,holdout
1396,1396,Art inspired by Theo van Rysselberghe,1923,Theo van Rysselberghe,holdout
1397,1397,Painting in the style of Theo van Rysselberghe,2073,Theo van Rysselberghe,holdout
1398,1398,A reproduction of art by Theo van Rysselberghe,2700,Theo van Rysselberghe,holdout
1399,1399,A famous artwork by Theo van Rysselberghe,2333,Theo van Rysselberghe,holdout
1400,1400,Image in the style of Walter Kim,2523,Walter Kim,holdout
1401,1401,Art inspired by Walter Kim,3451,Walter Kim,holdout
1402,1402,Painting in the style of Walter Kim,1232,Walter Kim,holdout
1403,1403,A reproduction of art by Walter Kim,720,Walter Kim,holdout
1404,1404,A famous artwork by Walter Kim,3870,Walter Kim,holdout
1405,1405,Image in the style of Rob Gonsalves,2574,Rob Gonsalves,holdout
1406,1406,Art inspired by Rob Gonsalves,4439,Rob Gonsalves,holdout
1407,1407,Painting in the style of Rob Gonsalves,4311,Rob Gonsalves,holdout
1408,1408,A reproduction of art by Rob Gonsalves,1661,Rob Gonsalves,holdout
1409,1409,A famous artwork by Rob Gonsalves,705,Rob Gonsalves,holdout
1410,1410,Image in the style of Willem van Haecht,393,Willem van Haecht,holdout
1411,1411,Art inspired by Willem van Haecht,3992,Willem van Haecht,holdout
1412,1412,Painting in the style of Willem van Haecht,224,Willem van Haecht,holdout
1413,1413,A reproduction of art by Willem van Haecht,295,Willem van Haecht,holdout
1414,1414,A famous artwork by Willem van Haecht,3039,Willem van Haecht,holdout
1415,1415,Image in the style of Pipilotti Rist,2274,Pipilotti Rist,holdout
1416,1416,Art inspired by Pipilotti Rist,3903,Pipilotti Rist,holdout
1417,1417,Painting in the style of Pipilotti Rist,2487,Pipilotti Rist,holdout
1418,1418,A reproduction of art by Pipilotti Rist,2483,Pipilotti Rist,holdout
1419,1419,A famous artwork by Pipilotti Rist,900,Pipilotti Rist,holdout
1420,1420,Image in the style of Alexandre Antigna,1915,Alexandre Antigna,holdout
1421,1421,Art inspired by Alexandre Antigna,1910,Alexandre Antigna,holdout
1422,1422,Painting in the style of Alexandre Antigna,1311,Alexandre Antigna,holdout
1423,1423,A reproduction of art by Alexandre Antigna,509,Alexandre Antigna,holdout
1424,1424,A famous artwork by Alexandre Antigna,3475,Alexandre Antigna,holdout
1425,1425,Image in the style of Aliza Razell,1279,Aliza Razell,holdout
1426,1426,Art inspired by Aliza Razell,1671,Aliza Razell,holdout
1427,1427,Painting in the style of Aliza Razell,2254,Aliza Razell,holdout
1428,1428,A reproduction of art by Aliza Razell,3183,Aliza Razell,holdout
1429,1429,A famous artwork by Aliza Razell,4171,Aliza Razell,holdout
1430,1430,Image in the style of Frank Miller,4809,Frank Miller,holdout
1431,1431,Art inspired by Frank Miller,20,Frank Miller,holdout
1432,1432,Painting in the style of Frank Miller,4742,Frank Miller,holdout
1433,1433,A reproduction of art by Frank Miller,4727,Frank Miller,holdout
1434,1434,A famous artwork by Frank Miller,4087,Frank Miller,holdout
1435,1435,Image in the style of Alasdair McLellan,759,Alasdair McLellan,holdout
1436,1436,Art inspired by Alasdair McLellan,1884,Alasdair McLellan,holdout
1437,1437,Painting in the style of Alasdair McLellan,1446,Alasdair McLellan,holdout
1438,1438,A reproduction of art by Alasdair McLellan,2488,Alasdair McLellan,holdout
1439,1439,A famous artwork by Alasdair McLellan,768,Alasdair McLellan,holdout
1440,1440,Image in the style of Alfred Sisley,1600,Alfred Sisley,holdout
1441,1441,Art inspired by Alfred Sisley,4134,Alfred Sisley,holdout
1442,1442,Painting in the style of Alfred Sisley,2166,Alfred Sisley,holdout
1443,1443,A reproduction of art by Alfred Sisley,2224,Alfred Sisley,holdout
1444,1444,A famous artwork by Alfred Sisley,770,Alfred Sisley,holdout
1445,1445,Image in the style of Louise Dahl-Wolfe,3558,Louise Dahl-Wolfe,holdout
1446,1446,Art inspired by Louise Dahl-Wolfe,2263,Louise Dahl-Wolfe,holdout
1447,1447,Painting in the style of Louise Dahl-Wolfe,2938,Louise Dahl-Wolfe,holdout
1448,1448,A reproduction of art by Louise Dahl-Wolfe,3995,Louise Dahl-Wolfe,holdout
1449,1449,A famous artwork by Louise Dahl-Wolfe,4080,Louise Dahl-Wolfe,holdout
1450,1450,Image in the style of Iwan Baan,4642,Iwan Baan,holdout
1451,1451,Art inspired by Iwan Baan,656,Iwan Baan,holdout
1452,1452,Painting in the style of Iwan Baan,517,Iwan Baan,holdout
1453,1453,A reproduction of art by Iwan Baan,1360,Iwan Baan,holdout
1454,1454,A famous artwork by Iwan Baan,736,Iwan Baan,holdout
1455,1455,Image in the style of Mike Campau,410,Mike Campau,holdout
1456,1456,Art inspired by Mike Campau,1210,Mike Campau,holdout
1457,1457,Painting in the style of Mike Campau,38,Mike Campau,holdout
1458,1458,A reproduction of art by Mike Campau,3540,Mike Campau,holdout
1459,1459,A famous artwork by Mike Campau,2263,Mike Campau,holdout
1460,1460,Image in the style of Stephan Martiniere,3356,Stephan Martiniere,holdout
1461,1461,Art inspired by Stephan Martiniere,1754,Stephan Martiniere,holdout
1462,1462,Painting in the style of Stephan Martiniere,1248,Stephan Martiniere,holdout
1463,1463,A reproduction of art by Stephan Martiniere,1314,Stephan Martiniere,holdout
1464,1464,A famous artwork by Stephan Martiniere,3821,Stephan Martiniere,holdout
1465,1465,Image in the style of Louise Bourgeois,3523,Louise Bourgeois,holdout
1466,1466,Art inspired by Louise Bourgeois,3638,Louise Bourgeois,holdout
1467,1467,Painting in the style of Louise Bourgeois,3199,Louise Bourgeois,holdout
1468,1468,A reproduction of art by Louise Bourgeois,1569,Louise Bourgeois,holdout
1469,1469,A famous artwork by Louise Bourgeois,2076,Louise Bourgeois,holdout
1470,1470,Image in the style of Eric Zener,4567,Eric Zener,holdout
1471,1471,Art inspired by Eric Zener,4739,Eric Zener,holdout
1472,1472,Painting in the style of Eric Zener,4724,Eric Zener,holdout
1473,1473,A reproduction of art by Eric Zener,4572,Eric Zener,holdout
1474,1474,A famous artwork by Eric Zener,2939,Eric Zener,holdout
1475,1475,Image in the style of Ryan Stegman,3735,Ryan Stegman,holdout
1476,1476,Art inspired by Ryan Stegman,3376,Ryan Stegman,holdout
1477,1477,Painting in the style of Ryan Stegman,4353,Ryan Stegman,holdout
1478,1478,A reproduction of art by Ryan Stegman,2169,Ryan Stegman,holdout
1479,1479,A famous artwork by Ryan Stegman,3096,Ryan Stegman,holdout
1480,1480,Image in the style of Banksy,443,Banksy,holdout
1481,1481,Art inspired by Banksy,521,Banksy,holdout
1482,1482,Painting in the style of Banksy,2060,Banksy,holdout
1483,1483,A reproduction of art by Banksy,2911,Banksy,holdout
1484,1484,A famous artwork by Banksy,4501,Banksy,holdout
1485,1485,Image in the style of Dale Chihuly,1,Dale Chihuly,holdout
1486,1486,Art inspired by Dale Chihuly,4543,Dale Chihuly,holdout
1487,1487,Painting in the style of Dale Chihuly,1969,Dale Chihuly,holdout
1488,1488,A reproduction of art by Dale Chihuly,977,Dale Chihuly,holdout
1489,1489,A famous artwork by Dale Chihuly,3275,Dale Chihuly,holdout
1490,1490,Image in the style of Cuno Amiet,1188,Cuno Amiet,holdout
1491,1491,Art inspired by Cuno Amiet,2932,Cuno Amiet,holdout
1492,1492,Painting in the style of Cuno Amiet,559,Cuno Amiet,holdout
1493,1493,A reproduction of art by Cuno Amiet,2252,Cuno Amiet,holdout
1494,1494,A famous artwork by Cuno Amiet,2997,Cuno Amiet,holdout
1495,1495,Image in the style of Anne Bachelier,169,Anne Bachelier,holdout
1496,1496,Art inspired by Anne Bachelier,2016,Anne Bachelier,holdout
1497,1497,Painting in the style of Anne Bachelier,3771,Anne Bachelier,holdout
1498,1498,A reproduction of art by Anne Bachelier,2819,Anne Bachelier,holdout
1499,1499,A famous artwork by Anne Bachelier,150,Anne Bachelier,holdout
